9.808733E-06 4.810000E+03 4.810000E+03 4.810000E+03 4.810000E+03 4.810000E+03 -1.110672E+01 -1.150842E+01 -1.357319E+01 2.000000E-02 0.000000E+00 3.000000E-01 2.000000E-05
1.000000E+00 4.810000E+03 4.810000E+03 4.810000E+03 4.810000E+03 4.760000E+03 -1.159778E+01 -1.198871E+01 -1.484982E+01 2.000000E-02 0.000000E+00 3.000000E-01 2.000000E-05
2.000000E+00 4.810000E+03 4.810000E+03 4.810000E+03 4.760000E+03 4.720000E+03 -1.164506E+01 -1.203486E+01 -1.494404E+01 2.000000E-02 0.000000E+00 3.000000E-01 2.000000E-05
3.000000E+00 4.810000E+03 4.810000E+03 4.760000E+03 4.720000E+03 4.800000E+03 -1.160975E+01 -1.200727E+01 -1.493894E+01 2.000000E-02 0.000000E+00 3.000000E-01 2.000000E-05
4.000000E+00 4.810000E+03 4.760000E+03 4.720000E+03 4.800000E+03 4.800000E+03 -1.160260E+01 -1.199941E+01 -1.492346E+01 2.000000E-02 0.000000E+00 3.000000E-01 2.000000E-05
5.000000E+00 4.760000E+03 4.720000E+03 4.800000E+03 4.800000E+03 4.840000E+03 -1.159026E+01 -1.198804E+01 -1.491476E+01 2.000000E-02 0.000000E+00 3.000000E-01 2.000000E-05
6.000000E+00 4.720000E+03 4.800000E+03 4.800000E+03 4.840000E+03 4.730000E+03 -1.162074E+01 -1.201585E+01 -1.492874E+01 2.000000E-02 0.000000E+00 3.000000E-01 2.000000E-05
7.000000E+00 4.800000E+03 4.800000E+03 4.840000E+03 4.730000E+03 4.740000E+03 -1.162703E+01 -1.202363E+01 -1.494694E+01 2.000000E-02 0.000000E+00 3.000000E-01 2.000000E-05
8.000000E+00 4.800000E+03 4.840000E+03 4.730000E+03 4.740000E+03 4.710000E+03 -1.163702E+01 -1.203191E+01 -1.495192E+01 2.000000E-02 0.000000E+00 3.000000E-01 2.000000E-05
9.000000E+00 4.840000E+03 4.730000E+03 4.740000E+03 4.710000E+03 4.700000E+03 -1.164308E+01 -1.203737E+01 -1.495874E+01 2.000000E-02 0.000000E+00 3.000000E-01 2.000000E-05
1.000000E+01 4.730000E+03 4.740000E+03 4.710000E+03 4.700000E+03 4.720000E+03 -1.163694E+01 -1.203256E+01 -1.495700E+01 2.000000E-02 0.000000E+00 3.000000E-01 2.000000E-05
1.100000E+01 4.740000E+03 4.710000E+03 4.700000E+03 4.720000E+03 4.740000E+03 -1.162816E+01 -1.202480E+01 -1.494967E+01 2.000000E-02 0.000000E+00 3.000000E-01 2.000000E-05
1.200000E+01 4.710000E+03 4.700000E+03 4.720000E+03 4.740000E+03 4.760000E+03 -1.161976E+01 -1.201677E+01 -1.494216E+01 2.000000E-02 0.000000E+00 3.000000E-01 2.000000E-05
1.300000E+01 4.700000E+03 4.720000E+03 4.740000E+03 4.760000E+03 4.820000E+03 -1.159955E+01 -1.199753E+01 -1.492691E+01 2.000000E-02 0.000000E+00 3.000000E-01 2.000000E-05
1.400000E+01 4.720000E+03 4.740000E+03 4.760000E+03 4.820000E+03 4.790000E+03 -1.160401E+01 -1.200027E+01 -1.492089E+01 2.000000E-02 0.000000E+00 3.000000E-01 2.000000E-05
1.500000E+01 4.740000E+03 4.760000E+03 4.820000E+03 4.790000E+03 4.790000E+03 -1.160657E+01 -1.200295E+01 -1.492632E+01 2.000000E-02 0.000000E+00 3.000000E-01 2.000000E-05
