9.808733E-06 4.810000E+03 4.810000E+03 4.810000E+03 4.810000E+03 4.810000E+03 -1.110672E+01 -1.150842E+01 -1.357319E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
1.000000E+00 4.810000E+03 4.810000E+03 4.810000E+03 4.810000E+03 4.760000E+03 -1.105800E+01 -1.145618E+01 -1.441707E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
2.000000E+00 4.810000E+03 4.810000E+03 4.810000E+03 4.760000E+03 4.720000E+03 -1.108355E+01 -1.148316E+01 -1.447187E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
3.000000E+00 4.810000E+03 4.810000E+03 4.760000E+03 4.720000E+03 4.800000E+03 -1.106240E+01 -1.146585E+01 -1.447162E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
4.000000E+00 4.810000E+03 4.760000E+03 4.720000E+03 4.800000E+03 4.800000E+03 -1.105483E+01 -1.145722E+01 -1.445427E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
5.000000E+00 4.760000E+03 4.720000E+03 4.800000E+03 4.800000E+03 4.840000E+03 -1.104280E+01 -1.144517E+01 -1.444524E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
6.000000E+00 4.720000E+03 4.800000E+03 4.800000E+03 4.840000E+03 4.730000E+03 -1.107281E+01 -1.147204E+01 -1.445540E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
7.000000E+00 4.800000E+03 4.800000E+03 4.840000E+03 4.730000E+03 4.740000E+03 -1.108066E+01 -1.148152E+01 -1.447781E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
8.000000E+00 4.800000E+03 4.840000E+03 4.730000E+03 4.740000E+03 4.710000E+03 -1.109024E+01 -1.148997E+01 -1.448397E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
9.000000E+00 4.840000E+03 4.730000E+03 4.740000E+03 4.710000E+03 4.700000E+03 -1.109695E+01 -1.149669E+01 -1.449330E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
1.000000E+01 4.730000E+03 4.740000E+03 4.710000E+03 4.700000E+03 4.720000E+03 -1.109163E+01 -1.149230E+01 -1.449287E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
1.100000E+01 4.740000E+03 4.710000E+03 4.700000E+03 4.720000E+03 4.740000E+03 -1.108273E+01 -1.148394E+01 -1.448480E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
1.200000E+01 4.710000E+03 4.700000E+03 4.720000E+03 4.740000E+03 4.760000E+03 -1.107382E+01 -1.147546E+01 -1.447583E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
1.300000E+01 4.700000E+03 4.720000E+03 4.740000E+03 4.760000E+03 4.820000E+03 -1.105251E+01 -1.145613E+01 -1.446006E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
1.400000E+01 4.720000E+03 4.740000E+03 4.760000E+03 4.820000E+03 4.790000E+03 -1.105599E+01 -1.145764E+01 -1.445056E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
1.500000E+01 4.740000E+03 4.760000E+03 4.820000E+03 4.790000E+03 4.790000E+03 -1.105866E+01 -1.146067E+01 -1.445571E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
1.600000E+01 4.760000E+03 4.820000E+03 4.790000E+03 4.790000E+03 4.710000E+03 -1.108468E+01 -1.148370E+01 -1.447023E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
1.700000E+01 4.820000E+03 4.790000E+03 4.790000E+03 4.710000E+03 4.840000E+03 -1.105127E+01 -1.145571E+01 -1.446710E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
1.800000E+01 4.790000E+03 4.790000E+03 4.710000E+03 4.840000E+03 4.730000E+03 -1.107365E+01 -1.147300E+01 -1.445797E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
1.900000E+01 4.790000E+03 4.710000E+03 4.840000E+03 4.730000E+03 4.740000E+03 -1.108080E+01 -1.148170E+01 -1.447820E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
2.000000E+01 4.710000E+03 4.840000E+03 4.730000E+03 4.740000E+03 4.800000E+03 -1.106063E+01 -1.146407E+01 -1.446889E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
2.100000E+01 4.840000E+03 4.730000E+03 4.740000E+03 4.800000E+03 4.760000E+03 -1.106770E+01 -1.146877E+01 -1.446138E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
2.200000E+01 4.730000E+03 4.740000E+03 4.800000E+03 4.760000E+03 4.710000E+03 -1.108762E+01 -1.148700E+01 -1.447735E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
2.300000E+01 4.740000E+03 4.800000E+03 4.760000E+03 4.710000E+03 4.730000E+03 -1.108674E+01 -1.148763E+01 -1.448709E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
2.400000E+01 4.800000E+03 4.760000E+03 4.710000E+03 4.730000E+03 4.750000E+03 -1.107820E+01 -1.147962E+01 -1.448019E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
2.500000E+01 4.760000E+03 4.710000E+03 4.730000E+03 4.750000E+03 4.820000E+03 -1.105360E+01 -1.145737E+01 -1.446284E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
2.600000E+01 4.710000E+03 4.730000E+03 4.750000E+03 4.820000E+03 4.930000E+03 -1.101527E+01 -1.141763E+01 -1.442313E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
2.700000E+01 4.730000E+03 4.750000E+03 4.820000E+03 4.930000E+03 4.770000E+03 -1.105188E+01 -1.144995E+01 -1.442438E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
2.800000E+01 4.750000E+03 4.820000E+03 4.930000E+03 4.770000E+03 4.740000E+03 -1.107616E+01 -1.147667E+01 -1.446672E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
2.900000E+01 4.820000E+03 4.930000E+03 4.770000E+03 4.740000E+03 4.760000E+03 -1.107397E+01 -1.147576E+01 -1.447351E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
3.000000E+01 4.930000E+03 4.770000E+03 4.740000E+03 4.760000E+03 4.770000E+03 -1.106877E+01 -1.147074E+01 -1.446927E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
3.100000E+01 4.770000E+03 4.740000E+03 4.760000E+03 4.770000E+03 4.750000E+03 -1.107415E+01 -1.147512E+01 -1.446886E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
3.200000E+01 4.740000E+03 4.760000E+03 4.770000E+03 4.750000E+03 4.830000E+03 -1.105073E+01 -1.145425E+01 -1.445978E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
3.300000E+01 4.760000E+03 4.770000E+03 4.750000E+03 4.830000E+03 4.830000E+03 -1.104337E+01 -1.144500E+01 -1.443999E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
3.400000E+01 4.770000E+03 4.750000E+03 4.830000E+03 4.830000E+03 4.810000E+03 -1.104913E+01 -1.145001E+01 -1.444141E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
3.500000E+01 4.750000E+03 4.830000E+03 4.830000E+03 4.810000E+03 4.810000E+03 -1.105108E+01 -1.145243E+01 -1.444633E+01 3.000000E-02 0.000000E+00 0.000000E+00 2.000000E-05
