9.808733E-06 4.810000E+03 4.810000E+03 4.810000E+03 4.810000E+03 4.810000E+03 -1.110672E+01 -1.150842E+01 -1.357319E+01 3.000000E-02 2.000000E-04 5.000000E-01 1.000000E-05
1.000000E+00 4.810000E+03 4.810000E+03 4.810000E+03 4.810000E+03 4.760000E+03 -1.056128E+01 -1.104306E+01 -1.342347E+01 3.000000E-02 2.000000E-04 5.000000E-01 1.000000E-05
2.000000E+00 4.810000E+03 4.810000E+03 4.810000E+03 4.760000E+03 4.720000E+03 -1.051626E+01 -1.098607E+01 -1.323154E+01 3.000000E-02 2.000000E-04 5.000000E-01 1.000000E-05
3.000000E+00 4.810000E+03 4.810000E+03 4.760000E+03 4.720000E+03 4.800000E+03 -1.047871E+01 -1.095059E+01 -1.315756E+01 3.000000E-02 2.000000E-04 5.000000E-01 1.000000E-05
4.000000E+00 4.810000E+03 4.760000E+03 4.720000E+03 4.800000E+03 4.800000E+03 -1.046170E+01 -1.093195E+01 -1.310833E+01 3.000000E-02 2.000000E-04 5.000000E-01 1.000000E-05
5.000000E+00 4.760000E+03 4.720000E+03 4.800000E+03 4.800000E+03 4.840000E+03 -1.043772E+01 -1.091526E+01 -1.308353E+01 3.000000E-02 2.000000E-04 5.000000E-01 1.000000E-05
6.000000E+00 4.720000E+03 4.800000E+03 4.800000E+03 4.840000E+03 4.730000E+03 -1.046498E+01 -1.093424E+01 -1.308026E+01 3.000000E-02 2.000000E-04 5.000000E-01 1.000000E-05
7.000000E+00 4.800000E+03 4.800000E+03 4.840000E+03 4.730000E+03 4.740000E+03 -1.047718E+01 -1.094799E+01 -1.310839E+01 3.000000E-02 2.000000E-04 5.000000E-01 1.000000E-05
8.000000E+00 4.800000E+03 4.840000E+03 4.730000E+03 4.740000E+03 4.710000E+03 -1.048933E+01 -1.095855E+01 -1.312364E+01 3.000000E-02 2.000000E-04 5.000000E-01 1.000000E-05
9.000000E+00 4.840000E+03 4.730000E+03 4.740000E+03 4.710000E+03 4.700000E+03 -1.049858E+01 -1.096756E+01 -1.314004E+01 3.000000E-02 2.000000E-04 5.000000E-01 1.000000E-05
1.000000E+01 4.730000E+03 4.740000E+03 4.710000E+03 4.700000E+03 4.720000E+03 -1.049543E+01 -1.096620E+01 -1.314713E+01 3.000000E-02 2.000000E-04 5.000000E-01 1.000000E-05
